sale_id,sale_date,medicine_id,batch_no,quantity_sold,unit_price,discount_pct,total_amount,payment_mode
SALE019644,2025-11-18,MED098,MED098-B01,2,638.22,0,1276.44,UPI
SALE020158,2025-11-18,MED081,MED081-B02,3,397.20,0,1191.60,Card
SALE020595,2025-11-18,MED054,MED054-B03,5,358.46,10,1613.07,Cash
SALE020640,2025-11-18,MED059,MED059-B01,6,301.46,0,1808.76,UPI
SALE020881,2025-11-18,MED058,MED058-B01,4,154.06,12,542.29,Card
SALE021016,2025-11-18,MED032,MED032-B01,4,53.87,0,215.48,UPI
SALE021665,2025-11-18,MED012,MED012-B02,7,314.30,5,2090.09,Cash
SALE022570,2025-11-18,MED036,MED036-B01,7,639.84,0,4478.88,Card
SALE022646,2025-11-18,MED058,MED058-B01,2,145.00,0,290.00,Cash
SALE022710,2025-11-18,MED009,MED009-B01,1,228.53,0,228.53,Card
SALE023196,2025-11-18,MED043,MED043-B04,7,37.89,12,233.40,Card
SALE023383,2025-11-18,MED025,MED025-B04,3,585.01,5,1667.28,UPI
SALE023657,2025-11-18,MED024,MED024-B02,8,366.50,0,2932.00,UPI
SALE024129,2025-11-18,MED012,MED012-B02,8,310.82,0,2486.56,UPI
SALE024251,2025-11-18,MED029,MED029-B02,1,591.01,10,531.91,Cash
SALE025214,2025-11-18,MED049,MED049-B02,4,216.69,10,780.08,Card
SALE025809,2025-11-18,MED093,MED093-B01,4,810.70,0,3242.80,UPI
SALE026240,2025-11-18,MED083,MED083-B04,4,66.69,12,234.75,Card
SALE026520,2025-11-18,MED067,MED067-B02,7,77.94,0,545.58,UPI
SALE026556,2025-11-18,MED054,MED054-B02,3,345.88,0,1037.64,UPI
SALE026707,2025-11-18,MED063,MED063-B02,5,154.52,10,695.34,Card
SALE026723,2025-11-18,MED037,MED037-B01,1,325.33,0,325.33,Card
SALE027203,2025-11-18,MED006,MED006-B01,8,570.72,0,4565.76,UPI
SALE027383,2025-11-18,MED092,MED092-B01,2,144.34,0,288.68,Card
SALE027551,2025-11-18,MED079,MED079-B03,3,432.90,10,1168.83,Cash
SALE028778,2025-11-18,MED081,MED081-B03,6,416.07,0,2496.42,UPI
SALE000083,2025-11-19,MED006,MED006-B02,8,628.08,0,5024.64,Cash
SALE000106,2025-11-19,MED040,MED040-B04,7,543.62,0,3805.34,Card
SALE000353,2025-11-19,MED039,MED039-B03,2,508.01,0,1016.02,UPI
SALE000660,2025-11-19,MED057,MED057-B02,4,444.40,0,1777.60,Card
SALE000780,2025-11-19,MED078,MED078-B04,3,397.29,0,1191.87,Cash
SALE000874,2025-11-19,MED015,MED015-B01,4,629.65,5,2392.67,UPI
SALE001524,2025-11-19,MED045,MED045-B05,7,487.02,0,3409.14,UPI
SALE001806,2025-11-19,MED051,MED051-B03,2,470.69,0,941.38,UPI
SALE001953,2025-11-19,MED063,MED063-B01,8,140.01,0,1120.08,Cash
SALE003102,2025-11-19,MED082,MED082-B03,4,160.33,12,564.36,UPI
SALE003587,2025-11-19,MED018,MED018-B03,3,582.99,5,1661.52,UPI
SALE003594,2025-11-19,MED022,MED022-B04,6,158.28,0,949.68,UPI
SALE003717,2025-11-19,MED096,MED096-B03,5,205.73,5,977.22,Card
SALE004133,2025-11-19,MED078,MED078-B04,6,413.24,0,2479.44,Cash
SALE004286,2025-11-19,MED058,MED058-B01,7,149.86,12,923.14,UPI
SALE004598,2025-11-19,MED050,MED050-B03,6,15.42,0,92.52,Card
SALE004644,2025-11-19,MED015,MED015-B01,7,561.16,0,3928.12,Card
SALE005317,2025-11-19,MED003,MED003-B03,8,293.25,12,2064.48,Cash
SALE005354,2025-11-19,MED091,MED091-B04,7,406.73,10,2562.40,Card
SALE005787,2025-11-19,MED026,MED026-B02,1,356.95,0,356.95,UPI
SALE006112,2025-11-19,MED085,MED085-B02,8,502.11,12,3534.85,UPI
SALE006254,2025-11-19,MED095,MED095-B03,4,744.36,0,2977.44,UPI
SALE006306,2025-11-19,MED018,MED018-B03,8,599.19,0,4793.52,Cash
SALE007661,2025-11-19,MED093,MED093-B03,8,743.61,0,5948.88,Card
SALE007662,2025-11-19,MED097,MED097-B01,1,328.63,0,328.63,Cash
SALE008681,2025-11-19,MED065,MED065-B03,8,770.01,12,5420.87,Card
SALE008898,2025-11-19,MED056,MED056-B02,1,376.52,0,376.52,UPI
SALE009033,2025-11-19,MED004,MED004-B01,2,619.46,0,1238.92,Cash
SALE009485,2025-11-19,MED036,MED036-B01,4,633.98,12,2231.61,Cash
SALE009556,2025-11-19,MED007,MED007-B03,8,597.67,0,4781.36,UPI
SALE009751,2025-11-19,MED081,MED081-B02,5,435.56,0,2177.80,UPI
SALE009837,2025-11-19,MED016,MED016-B03,2,59.55,0,119.10,Cash
SALE009947,2025-11-19,MED005,MED005-B02,2,821.10,0,1642.20,Cash
SALE010382,2025-11-19,MED086,MED086-B02,2,733.26,0,1466.52,Cash
SALE010601,2025-11-19,MED073,MED073-B01,3,194.20,12,512.69,Card
SALE010668,2025-11-19,MED062,MED062-B02,6,475.92,12,2512.86,Cash
SALE010782,2025-11-19,MED005,MED005-B02,5,833.96,0,4169.80,Cash
SALE010849,2025-11-19,MED085,MED085-B03,3,479.34,0,1438.02,Cash
SALE011455,2025-11-19,MED004,MED004-B01,1,692.65,5,658.02,Card
SALE011601,2025-11-19,MED069,MED069-B04,3,579.61,12,1530.17,Cash
SALE011897,2025-11-19,MED054,MED054-B04,3,346.45,5,987.38,Card
SALE012238,2025-11-19,MED079,MED079-B03,3,446.38,0,1339.14,UPI
SALE012270,2025-11-19,MED044,MED044-B03,6,71.78,12,379.00,Card
SALE012433,2025-11-19,MED090,MED090-B01,4,492.29,10,1772.24,Cash
SALE012442,2025-11-19,MED038,MED038-B05,5,69.32,0,346.60,Cash
SALE012466,2025-11-19,MED057,MED057-B03,3,415.91,0,1247.73,Card
SALE013533,2025-11-19,MED070,MED070-B03,8,318.29,12,2240.76,Cash
SALE013541,2025-11-19,MED097,MED097-B02,3,320.27,12,845.51,Cash
SALE013602,2025-11-19,MED023,MED023-B05,7,501.85,0,3512.95,UPI
SALE013661,2025-11-19,MED100,MED100-B03,2,64.01,12,112.66,Cash
SALE013716,2025-11-19,MED093,MED093-B03,7,764.90,0,5354.30,Cash
SALE014130,2025-11-19,MED033,MED033-B03,4,34.37,0,137.48,Card
SALE014276,2025-11-19,MED048,MED048-B05,8,222.29,12,1564.92,Card
SALE014381,2025-11-19,MED001,MED001-B05,5,397.83,5,1889.69,Card
SALE014417,2025-11-19,MED070,MED070-B03,4,336.32,12,1183.85,Card
SALE014424,2025-11-19,MED077,MED077-B02,2,570.61,5,1084.16,UPI
SALE014483,2025-11-19,MED026,MED026-B04,2,382.11,0,764.22,UPI
SALE014738,2025-11-19,MED020,MED020-B02,4,151.38,10,544.97,Cash
SALE014740,2025-11-19,MED015,MED015-B01,4,574.58,0,2298.32,Card
SALE014878,2025-11-19,MED048,MED048-B05,8,213.26,0,1706.08,Card
SALE015123,2025-11-19,MED002,MED002-B02,3,582.22,0,1746.66,UPI
SALE015658,2025-11-19,MED044,MED044-B03,8,72.16,0,577.28,Cash
SALE015750,2025-11-19,MED045,MED045-B04,7,468.70,5,3116.86,Card
SALE015766,2025-11-19,MED032,MED032-B01,3,53.71,0,161.13,Card
SALE015875,2025-11-19,MED096,MED096-B03,4,203.56,0,814.24,Card
SALE015979,2025-11-19,MED100,MED100-B03,7,66.23,0,463.61,Cash
SALE016446,2025-11-19,MED095,MED095-B01,3,752.95,12,1987.79,Card
SALE016708,2025-11-19,MED089,MED089-B01,1,521.03,0,521.03,Cash
SALE016711,2025-11-19,MED062,MED062-B03,7,478.24,0,3347.68,Cash
SALE016772,2025-11-19,MED084,MED084-B01,7,490.61,12,3022.16,Card
SALE017230,2025-11-19,MED074,MED074-B02,8,113.48,0,907.84,UPI
SALE017394,2025-11-19,MED061,MED061-B01,4,354.97,5,1348.89,UPI
SALE017493,2025-11-19,MED045,MED045-B04,7,462.93,0,3240.51,Cash
SALE017996,2025-11-19,MED025,MED025-B04,6,533.54,0,3201.24,UPI
SALE018249,2025-11-19,MED074,MED074-B02,6,118.11,0,708.66,Cash
SALE018262,2025-11-19,MED038,MED038-B02,5,70.83,5,336.44,UPI
SALE018375,2025-11-19,MED002,MED002-B02,8,539.42,10,3883.82,Cash
SALE018555,2025-11-19,MED052,MED052-B01,5,570.96,12,2512.22,Card
SALE018724,2025-11-19,MED034,MED034-B01,1,118.87,0,118.87,UPI
SALE018845,2025-11-19,MED038,MED038-B02,2,70.50,0,141.00,UPI
SALE018937,2025-11-19,MED013,MED013-B01,1,520.29,5,494.28,Card
SALE019035,2025-11-19,MED052,MED052-B01,8,562.95,12,3963.17,Card
SALE019113,2025-11-19,MED024,MED024-B01,5,353.92,0,1769.60,Card
SALE019240,2025-11-19,MED029,MED029-B02,1,593.72,0,593.72,Cash
SALE019650,2025-11-19,MED020,MED020-B02,4,157.62,0,630.48,Card
SALE019697,2025-11-19,MED053,MED053-B05,2,354.17,10,637.51,UPI
SALE020078,2025-11-19,MED096,MED096-B02,3,209.23,0,627.69,Card
SALE020435,2025-11-19,MED099,MED099-B01,4,48.16,0,192.64,Cash
SALE021087,2025-11-19,MED064,MED064-B02,3,702.85,10,1897.70,UPI
SALE021186,2025-11-19,MED025,MED025-B04,3,530.74,0,1592.22,Cash
SALE021841,2025-11-19,MED007,MED007-B04,6,543.19,0,3259.14,Card
SALE021843,2025-11-19,MED002,MED002-B04,4,599.01,0,2396.04,Card
SALE022036,2025-11-19,MED063,MED063-B05,5,149.12,0,745.60,UPI
SALE022100,2025-11-19,MED040,MED040-B03,7,549.55,10,3462.16,UPI
SALE022155,2025-11-19,MED056,MED056-B03,8,388.08,0,3104.64,UPI
SALE022533,2025-11-19,MED009,MED009-B01,1,225.56,0,225.56,Card
SALE022794,2025-11-19,MED006,MED006-B01,4,612.27,10,2204.17,Card
SALE023396,2025-11-19,MED065,MED065-B01,8,766.18,5,5822.97,UPI
SALE023756,2025-11-19,MED007,MED007-B04,5,593.60,0,2968.00,Card
SALE023899,2025-11-19,MED092,MED092-B01,4,142.13,0,568.52,UPI
SALE024621,2025-11-19,MED069,MED069-B01,3,588.04,5,1675.91,Card
SALE024833,2025-11-19,MED068,MED068-B01,2,294.40,12,518.14,Cash
SALE024914,2025-11-19,MED080,MED080-B04,6,333.11,0,1998.66,UPI
SALE025081,2025-11-19,MED064,MED064-B03,5,656.71,10,2955.20,Cash
SALE025776,2025-11-19,MED048,MED048-B03,3,220.51,0,661.53,Card
SALE026050,2025-11-19,MED054,MED054-B02,2,363.97,12,640.59,Card
SALE026227,2025-11-19,MED060,MED060-B03,4,653.98,10,2354.33,UPI
SALE027704,2025-11-19,MED045,MED045-B02,4,429.51,5,1632.14,Card
SALE027926,2025-11-19,MED024,MED024-B02,2,327.80,5,622.82,UPI
SALE028413,2025-11-19,MED015,MED015-B01,6,590.40,0,3542.40,Card
SALE028477,2025-11-19,MED079,MED079-B03,7,428.43,0,2999.01,Card
SALE028655,2025-11-19,MED015,MED015-B01,7,590.95,0,4136.65,Cash
SALE028667,2025-11-19,MED048,MED048-B03,4,226.95,10,817.02,Cash
SALE028904,2025-11-19,MED060,MED060-B03,8,656.84,5,4991.98,Cash
SALE029061,2025-11-19,MED048,MED048-B03,1,199.00,5,189.05,Cash
SALE029121,2025-11-19,MED060,MED060-B03,3,645.80,12,1704.91,Cash
SALE029403,2025-11-19,MED045,MED045-B02,2,449.32,5,853.71,Cash
SALE029423,2025-11-19,MED080,MED080-B03,4,336.69,0,1346.76,Cash
SALE029676,2025-11-19,MED053,MED053-B04,7,390.23,10,2458.45,Card
SALE029751,2025-11-19,MED068,MED068-B01,3,310.39,0,931.17,UPI
SALE000051,2025-11-20,MED081,MED081-B02,6,441.21,12,2329.59,Cash
SALE000132,2025-11-20,MED086,MED086-B02,2,713.19,0,1426.38,Cash
SALE000514,2025-11-20,MED015,MED015-B01,2,606.56,0,1213.12,Cash
SALE001329,2025-11-20,MED081,MED081-B02,1,419.12,12,368.83,Cash
SALE001922,2025-11-20,MED050,MED050-B03,2,14.24,0,28.48,UPI
SALE002157,2025-11-20,MED051,MED051-B03,1,456.94,0,456.94,UPI
SALE002178,2025-11-20,MED096,MED096-B03,1,209.64,0,209.64,Cash
SALE002359,2025-11-20,MED052,MED052-B02,5,546.16,0,2730.80,UPI
SALE002466,2025-11-20,MED093,MED093-B02,1,718.36,0,718.36,UPI
SALE002608,2025-11-20,MED075,MED075-B01,5,521.55,12,2294.82,UPI
SALE002827,2025-11-20,MED071,MED071-B03,5,526.95,0,2634.75,UPI
SALE003307,2025-11-20,MED045,MED045-B05,8,448.74,12,3159.13,UPI
SALE003915,2025-11-20,MED030,MED030-B05,5,260.32,12,1145.41,Cash
SALE003973,2025-11-20,MED004,MED004-B01,3,623.77,12,1646.75,Card
SALE004231,2025-11-20,MED050,MED050-B03,2,15.30,0,30.60,Cash
SALE004645,2025-11-20,MED078,MED078-B04,5,406.48,0,2032.40,Cash
SALE005306,2025-11-20,MED032,MED032-B02,2,57.29,0,114.58,Cash
SALE005348,2025-11-20,MED008,MED008-B02,2,114.56,5,217.66,UPI
SALE005504,2025-11-20,MED073,MED073-B03,2,193.27,0,386.54,Card
SALE005636,2025-11-20,MED055,MED055-B01,8,511.72,0,4093.76,Card
SALE005725,2025-11-20,MED065,MED065-B03,3,785.75,5,2239.39,Card
SALE005827,2025-11-20,MED032,MED032-B02,4,53.32,0,213.28,UPI
SALE005889,2025-11-20,MED072,MED072-B01,6,317.49,0,1904.94,UPI
SALE006118,2025-11-20,MED085,MED085-B02,3,483.14,0,1449.42,Card
SALE006852,2025-11-20,MED027,MED027-B03,7,753.02,12,4638.60,Cash
SALE007069,2025-11-20,MED047,MED047-B03,6,419.87,12,2216.91,Cash
SALE007407,2025-11-20,MED063,MED063-B01,8,159.53,10,1148.62,UPI
SALE008011,2025-11-20,MED085,MED085-B03,4,486.69,0,1946.76,Cash
SALE008014,2025-11-20,MED073,MED073-B03,7,194.77,10,1227.05,Cash
SALE008132,2025-11-20,MED087,MED087-B03,3,328.23,0,984.69,UPI
SALE008964,2025-11-20,MED096,MED096-B03,8,196.89,5,1496.36,Cash
SALE009000,2025-11-20,MED021,MED021-B04,5,177.50,5,843.12,Cash
SALE009297,2025-11-20,MED041,MED041-B03,6,194.03,0,1164.18,UPI
SALE009647,2025-11-20,MED083,MED083-B01,5,67.53,0,337.65,Card
SALE009965,2025-11-20,MED001,MED001-B01,7,425.71,12,2622.37,Cash
SALE009989,2025-11-20,MED042,MED042-B02,1,22.53,0,22.53,Cash
SALE010009,2025-11-20,MED085,MED085-B03,1,519.63,5,493.65,Card
SALE010306,2025-11-20,MED066,MED066-B04,8,336.84,0,2694.72,UPI
SALE010412,2025-11-20,MED061,MED061-B03,2,337.51,10,607.52,Card
SALE010451,2025-11-20,MED069,MED069-B04,2,548.41,0,1096.82,Cash
SALE010765,2025-11-20,MED068,MED068-B03,1,303.50,0,303.50,UPI
SALE011087,2025-11-20,MED076,MED076-B02,8,155.87,0,1246.96,UPI
SALE011106,2025-11-20,MED096,MED096-B03,4,214.56,10,772.42,UPI
SALE011151,2025-11-20,MED068,MED068-B03,2,316.17,12,556.46,UPI
SALE011311,2025-11-20,MED037,MED037-B02,4,321.18,12,1130.55,Card
SALE011502,2025-11-20,MED030,MED030-B02,4,239.76,12,843.96,UPI
SALE011742,2025-11-20,MED045,MED045-B05,5,466.82,0,2334.10,Cash
SALE011765,2025-11-20,MED008,MED008-B03,5,120.88,0,604.40,Card
SALE011815,2025-11-20,MED008,MED008-B03,5,125.72,12,553.17,Card
SALE012087,2025-11-20,MED080,MED080-B01,6,348.69,10,1882.93,Card
SALE012172,2025-11-20,MED070,MED070-B03,6,327.17,0,1963.02,Cash
SALE012289,2025-11-20,MED028,MED028-B05,5,45.11,5,214.27,Cash
SALE012412,2025-11-20,MED083,MED083-B01,6,64.36,12,339.82,Cash
SALE012579,2025-11-20,MED015,MED015-B01,8,588.91,12,4145.93,Cash
SALE013378,2025-11-20,MED045,MED045-B04,5,491.03,0,2455.15,Cash
SALE013767,2025-11-20,MED019,MED019-B01,5,599.84,0,2999.20,Card
SALE014474,2025-11-20,MED093,MED093-B03,3,803.92,0,2411.76,Card
SALE015486,2025-11-20,MED060,MED060-B03,2,637.50,0,1275.00,Card
SALE017155,2025-11-20,MED090,MED090-B03,2,506.45,0,1012.90,Cash
SALE017786,2025-11-20,MED054,MED054-B04,2,356.51,12,627.46,UPI
SALE018417,2025-11-20,MED038,MED038-B02,7,67.07,0,469.49,UPI
SALE018532,2025-11-20,MED054,MED054-B03,5,332.45,10,1496.03,Cash
SALE018669,2025-11-20,MED098,MED098-B01,6,658.80,0,3952.80,Card
SALE018680,2025-11-20,MED037,MED037-B01,1,350.27,5,332.76,Card
SALE018996,2025-11-20,MED100,MED100-B03,4,64.32,0,257.28,Card
SALE019686,2025-11-20,MED053,MED053-B05,8,360.33,0,2882.64,Cash
SALE019712,2025-11-20,MED032,MED032-B01,3,51.44,10,138.89,Cash
SALE020572,2025-11-20,MED100,MED100-B03,4,59.77,0,239.08,UPI
SALE021389,2025-11-20,MED063,MED063-B05,4,153.15,10,551.34,Card
SALE021698,2025-11-20,MED046,MED046-B03,2,616.62,0,1233.24,Cash
SALE021712,2025-11-20,MED065,MED065-B03,2,748.35,0,1496.70,UPI
SALE021753,2025-11-20,MED027,MED027-B03,3,747.20,0,2241.60,Card
SALE022248,2025-11-20,MED005,MED005-B03,3,807.69,0,2423.07,Cash
SALE022367,2025-11-20,MED053,MED053-B05,4,374.76,10,1349.14,Card
SALE022797,2025-11-20,MED054,MED054-B02,6,365.15,10,1971.81,UPI
SALE022897,2025-11-20,MED028,MED028-B01,3,43.86,5,125.00,Cash
SALE023108,2025-11-20,MED008,MED008-B03,3,113.00,5,322.05,Cash
SALE023353,2025-11-20,MED028,MED028-B01,1,48.23,0,48.23,Cash
SALE023616,2025-11-20,MED026,MED026-B04,8,380.73,5,2893.55,UPI
SALE023849,2025-11-20,MED052,MED052-B01,5,611.27,10,2750.72,UPI
SALE023858,2025-11-20,MED066,MED066-B03,3,331.44,0,994.32,UPI
SALE023999,2025-11-20,MED085,MED085-B04,5,504.93,5,2398.42,Card
SALE024037,2025-11-20,MED060,MED060-B03,6,652.03,10,3520.96,Card
SALE024084,2025-11-20,MED063,MED063-B05,6,147.42,5,840.29,Cash
SALE024303,2025-11-20,MED018,MED018-B05,1,626.21,12,551.06,Card
SALE024721,2025-11-20,MED083,MED083-B04,2,67.03,10,120.65,Cash
SALE024777,2025-11-20,MED037,MED037-B01,1,332.94,0,332.94,UPI
SALE025233,2025-11-20,MED033,MED033-B01,7,33.91,10,213.63,Card
SALE025306,2025-11-20,MED093,MED093-B01,5,790.23,0,3951.15,Cash
SALE025339,2025-11-20,MED080,MED080-B04,1,349.53,0,349.53,Card
SALE025727,2025-11-20,MED092,MED092-B01,8,132.55,12,933.15,Cash
SALE025812,2025-11-20,MED064,MED064-B03,2,703.93,0,1407.86,UPI
SALE025890,2025-11-20,MED053,MED053-B05,4,361.87,0,1447.48,Card
SALE026456,2025-11-20,MED048,MED048-B03,1,207.97,12,183.01,Card
SALE026673,2025-11-20,MED026,MED026-B04,7,357.48,12,2202.08,Cash
SALE026818,2025-11-20,MED024,MED024-B02,4,364.24,12,1282.12,Cash
SALE026928,2025-11-20,MED080,MED080-B04,1,321.27,12,282.72,Cash
SALE026960,2025-11-20,MED006,MED006-B01,4,604.99,10,2177.96,UPI
SALE027301,2025-11-20,MED092,MED092-B01,8,140.33,12,987.92,UPI
SALE027963,2025-11-20,MED045,MED045-B02,8,432.02,0,3456.16,Card
SALE028129,2025-11-20,MED037,MED037-B01,5,321.02,0,1605.10,UPI
SALE028839,2025-11-20,MED100,MED100-B03,7,63.42,10,399.55,Cash
SALE000013,2025-11-21,MED034,MED034-B01,5,115.78,0,578.90,Card
SALE000341,2025-11-21,MED004,MED004-B01,5,691.21,0,3456.05,UPI
SALE000454,2025-11-21,MED033,MED033-B03,6,32.48,5,185.14,Cash
SALE000876,2025-11-21,MED007,MED007-B03,1,588.64,12,518.00,UPI
SALE000916,2025-11-21,MED011,MED011-B03,1,492.83,0,492.83,UPI
SALE000990,2025-11-21,MED022,MED022-B04,2,172.73,0,345.46,Card
SALE001139,2025-11-21,MED082,MED082-B03,3,159.44,5,454.40,UPI
SALE001508,2025-11-21,MED001,MED001-B04,8,428.66,12,3017.77,Card
SALE002595,2025-11-21,MED084,MED084-B01,3,493.27,0,1479.81,Card
SALE002670,2025-11-21,MED002,MED002-B02,1,526.78,5,500.44,UPI
SALE003150,2025-11-21,MED091,MED091-B04,4,428.53,0,1714.12,Card
SALE004961,2025-11-21,MED083,MED083-B03,3,65.75,0,197.25,UPI
SALE005139,2025-11-21,MED032,MED032-B02,5,54.44,0,272.20,UPI
SALE005249,2025-11-21,MED073,MED073-B03,3,189.43,0,568.29,UPI
SALE005331,2025-11-21,MED028,MED028-B05,1,49.21,0,49.21,UPI
SALE005488,2025-11-21,MED012,MED012-B01,3,317.28,5,904.25,Card
SALE005567,2025-11-21,MED020,MED020-B03,2,153.11,0,306.22,Cash
SALE005574,2025-11-21,MED038,MED038-B05,2,66.44,12,116.93,Cash
SALE005719,2025-11-21,MED072,MED072-B01,1,347.67,0,347.67,Card
SALE005866,2025-11-21,MED040,MED040-B04,4,499.51,0,1998.04,Card
SALE005929,2025-11-21,MED023,MED023-B05,7,465.74,0,3260.18,Cash
SALE005940,2025-11-21,MED012,MED012-B01,5,303.97,0,1519.85,UPI
SALE006220,2025-11-21,MED046,MED046-B02,7,545.91,12,3362.81,Card
SALE006401,2025-11-21,MED092,MED092-B04,1,132.35,12,116.47,Cash
SALE006433,2025-11-21,MED040,MED040-B04,1,498.42,5,473.50,UPI
SALE006844,2025-11-21,MED051,MED051-B03,6,471.42,5,2687.09,Cash
SALE006856,2025-11-21,MED079,MED079-B03,2,421.68,5,801.19,UPI
SALE007011,2025-11-21,MED071,MED071-B03,7,535.33,0,3747.31,Cash
SALE007608,2025-11-21,MED001,MED001-B04,8,405.43,5,3081.27,Card
SALE007871,2025-11-21,MED054,MED054-B04,4,329.40,0,1317.60,Card
SALE008115,2025-11-21,MED048,MED048-B04,1,199.68,5,189.70,Cash
SALE008186,2025-11-21,MED011,MED011-B03,1,471.90,5,448.30,Cash
SALE008324,2025-11-21,MED001,MED001-B04,8,391.34,5,2974.18,Card
SALE008992,2025-11-21,MED052,MED052-B02,2,565.20,0,1130.40,Cash
SALE009252,2025-11-21,MED063,MED063-B05,6,157.12,0,942.72,Cash
SALE009561,2025-11-21,MED062,MED062-B02,1,435.94,0,435.94,UPI
SALE009910,2025-11-21,MED074,MED074-B02,5,124.03,12,545.73,Cash
SALE010342,2025-11-21,MED083,MED083-B01,2,66.41,10,119.54,UPI
SALE010547,2025-11-21,MED038,MED038-B05,7,68.56,5,455.92,UPI
SALE010660,2025-11-21,MED001,MED001-B01,7,380.68,0,2664.76,Card
SALE010741,2025-11-21,MED087,MED087-B03,5,290.68,0,1453.40,Cash
SALE010759,2025-11-21,MED044,MED044-B03,1,66.94,0,66.94,Card
SALE011271,2025-11-21,MED086,MED086-B02,3,751.11,12,1982.93,UPI
SALE011343,2025-11-21,MED095,MED095-B03,6,744.77,0,4468.62,Cash
SALE011488,2025-11-21,MED061,MED061-B03,6,326.02,0,1956.12,Cash
SALE011545,2025-11-21,MED061,MED061-B03,1,326.33,5,310.01,UPI
SALE011827,2025-11-21,MED064,MED064-B02,2,736.40,12,1296.06,Cash
SALE012092,2025-11-21,MED002,MED002-B02,3,588.91,0,1766.73,Card
SALE012693,2025-11-21,MED009,MED009-B01,6,240.23,0,1441.38,Cash
SALE013134,2025-11-21,MED073,MED073-B01,2,202.08,0,404.16,Card
SALE013154,2025-11-21,MED041,MED041-B03,7,190.77,10,1201.85,Card
SALE013760,2025-11-21,MED036,MED036-B01,6,624.76,5,3561.13,Card
SALE013970,2025-11-21,MED004,MED004-B01,5,656.32,10,2953.44,Card
SALE014177,2025-11-21,MED098,MED098-B01,8,668.52,0,5348.16,UPI
SALE014220,2025-11-21,MED004,MED004-B01,8,651.99,0,5215.92,Card
SALE014358,2025-11-21,MED044,MED044-B03,4,68.56,0,274.24,Cash
SALE014609,2025-11-21,MED002,MED002-B02,6,537.53,5,3063.92,UPI
SALE014659,2025-11-21,MED041,MED041-B03,1,211.13,10,190.02,Cash
SALE015080,2025-11-21,MED077,MED077-B02,4,570.83,10,2054.99,Cash
SALE015583,2025-11-21,MED031,MED031-B03,5,229.73,10,1033.78,Card
SALE015630,2025-11-21,MED059,MED059-B01,7,291.12,10,1834.06,Card
SALE015961,2025-11-21,MED037,MED037-B01,4,314.69,0,1258.76,Cash
SALE016381,2025-11-21,MED027,MED027-B03,6,771.79,0,4630.74,Cash
SALE016545,2025-11-21,MED027,MED027-B03,4,754.68,10,2716.85,Card
SALE016734,2025-11-21,MED100,MED100-B03,4,60.71,10,218.56,Cash
SALE017077,2025-11-21,MED001,MED001-B05,1,400.29,5,380.28,Card
SALE017415,2025-11-21,MED008,MED008-B03,5,119.08,0,595.40,UPI
SALE017485,2025-11-21,MED084,MED084-B01,8,468.76,12,3300.07,Cash
SALE017617,2025-11-21,MED025,MED025-B04,5,532.09,5,2527.43,Cash
SALE017703,2025-11-21,MED081,MED081-B02,1,421.64,10,379.48,UPI
SALE017756,2025-11-21,MED092,MED092-B03,7,133.02,10,838.03,Cash
SALE017880,2025-11-21,MED026,MED026-B04,8,377.40,0,3019.20,Card
SALE018150,2025-11-21,MED002,MED002-B02,7,573.38,5,3812.98,Card
SALE018223,2025-11-21,MED063,MED063-B05,2,156.00,5,296.40,Cash
SALE018409,2025-11-21,MED004,MED004-B03,7,700.98,0,4906.86,Card
SALE019167,2025-11-21,MED021,MED021-B03,8,180.58,5,1372.41,Card
SALE019286,2025-11-21,MED065,MED065-B03,8,792.38,0,6339.04,Card
SALE019462,2025-11-21,MED058,MED058-B01,7,150.46,12,926.83,UPI
SALE020378,2025-11-21,MED006,MED006-B01,3,612.51,10,1653.78,UPI
SALE020760,2025-11-21,MED097,MED097-B02,2,321.02,5,609.94,Card
SALE021427,2025-11-21,MED028,MED028-B01,7,49.45,12,304.61,Card
SALE021601,2025-11-21,MED030,MED030-B04,4,263.82,0,1055.28,Cash
SALE022005,2025-11-21,MED029,MED029-B02,7,582.98,0,4080.86,Card
SALE022061,2025-11-21,MED054,MED054-B03,3,371.35,0,1114.05,UPI
SALE022445,2025-11-21,MED007,MED007-B04,1,544.78,0,544.78,Cash
SALE022593,2025-11-21,MED067,MED067-B01,5,77.05,10,346.73,Card
SALE022896,2025-11-21,MED045,MED045-B04,7,437.36,12,2694.14,Cash
SALE022911,2025-11-21,MED039,MED039-B02,7,513.66,12,3164.15,Cash
SALE022984,2025-11-21,MED036,MED036-B01,8,663.42,0,5307.36,Cash
SALE023151,2025-11-21,MED092,MED092-B03,1,147.21,12,129.54,UPI
SALE023475,2025-11-21,MED039,MED039-B02,5,527.67,5,2506.43,UPI
SALE023727,2025-11-21,MED033,MED033-B01,4,34.46,0,137.84,UPI
SALE024209,2025-11-21,MED100,MED100-B03,8,64.81,0,518.48,UPI
SALE024484,2025-11-21,MED095,MED095-B01,2,728.49,5,1384.13,Card
SALE024979,2025-11-21,MED027,MED027-B03,7,776.47,5,5163.53,Cash
SALE025055,2025-11-21,MED019,MED019-B03,5,592.66,12,2607.70,Card
SALE025689,2025-11-21,MED024,MED024-B02,3,348.96,0,1046.88,Cash
SALE026332,2025-11-21,MED045,MED045-B02,4,465.09,10,1674.32,Card
